Cl.[Ti],-184.68731689453125
Cl.[Cu],-114.05567932128906
Cl.Cl.Cl.[Ti].[Ti],-203.28086853027344
O.O.[Os],-158.63653564453125
[Ti],-288.16790771484375
I.[Cu],-186.38034057617188
Cl.Cl.Cl.[Ti],-214.12603759765625
Cl.Cl,-129.56394958496094
[Pt].[Pt],-238.4896240234375
[Ti].[Zn],-203.64212036132812
[Ti],-148.43185424804688
Cl.Cl,-212.36643981933594
Cl.[Ti].[Ti].[Zn],-135.206787109375
O.[Pt],-217.263427734375
O.[Pt],-185.93019104003906
[Ti],-205.21372985839844
[Pt].[Pt],-195.24359130859375
O.[Pt].[Pt],-197.53541564941406
Cl.Cl.[Fe],-125.91971588134766
Cl.[Cu],-133.85340881347656
[Fe].[Ti],-126.71206665039062
[Ti].[Ti],-146.86660766601562
Cl.Cl.Cl,-166.1900634765625
Cl.Cl,-203.0465087890625
Cl,-226.2860107421875
[Ni],-184.77252197265625
Cl.[Ni].[Pt],-207.91018676757812
[Ni].[Ti],-247.8665008544922
Br.[Ti],-112.6805419921875
Cl.O.[Pt],-141.1953125
Cl.[Os].[Pd].[Pt].[Ru],-216.5330352783203
Cl,-278.78533935546875
O.[Ag],-202.43975830078125
[Fe].[Ti],-244.46336364746094
Cl,-197.21023559570312
Cl.Cl.[Pt].[Pt],-190.34043884277344
Cl.Cl,-286.50506591796875
Cl.[Ni].[Ti].[Ti],-214.54824829101562
Cl.O.[Pt],-161.848388671875
Cl.O.[Pt],-141.1953125
Cl.[Ni].[Ti],-204.29263305664062
[Pt],-244.45401000976562
Cl.[Pt],-221.73594665527344
C,-182.3680419921875
Cl.[Ni],-217.04458618164062
Cl.Cl,-129.56394958496094
Cl,-173.26995849609375
Cl.[Cu].[Ti],-191.162109375
Cl.Cl.[Pt].[Zn],-212.54156494140625
Cl.Cl,-222.24098205566406
C,-283.0780029296875
C,-241.3456573486328
Cl.[Zn],-175.48037719726562
[Pt],-224.4398193359375
[Fe].[Ti],-217.3222198486328
Cl.[Zn],-175.48037719726562
I.[Pd],-155.70068359375
[Ni].[Ti],-205.5174560546875
Cl.[Cu].[Ti],-191.162109375
Cl.Cl.[Zn],-187.4775390625
O.[Pt].[Pt],-155.51467895507812
[Ti].[Zn],-174.98681640625
Br.I.[Cu],-170.5409698486328
Br.I,-195.33258056640625
Cl.[Cu],-133.85340881347656
[Pt].[Pt],-210.99624633789062
O.O.O.[Pt],-256.82110595703125
Cl.Cl.O.[Pd],-176.698974609375
Cl.Cl,-147.56588745117188
I,-213.793212890625
Cl.[Ti],-118.89337158203125
[Ru],-195.13076782226562
[Pd].[Zn].[Zn],-159.97784423828125
Cl.[Zn],-204.25323486328125
Br.[Cu],-169.60452270507812
Cl.Cl.[Zn],-207.9510955810547
Cl,-187.55763244628906
[Ni].[Ti],-310.9251708984375
Cl.Cl.[Zn],-177.27178955078125
Cl.[Zn],-170.97119140625
Cl.Cl,-175.02207946777344
[Ni].[Ti].[Zn],-208.757568359375
Cl.[Ti],-157.19955444335938
[Cu].[Ti],-132.96388244628906
Cl.[Pt].[Pt],-223.70654296875
Cl.O.[Ti].[Zn],-178.75559997558594
O.[Ni].[Ti],-246.34970092773438
Cl.[Ti],-204.3333740234375
[Pt],-265.3643798828125
I,-193.8667449951172
Cl.O,-181.29660034179688
O.O,-166.9941864013672
[Ti],-288.16790771484375
Cl.Cl.[Zn],-300.6212158203125
[Ni].[Ti],-226.11883544921875
O.[Ti].[Zn],-172.87588500976562
C,-216.70748901367188
[Ni],-242.95584106445312
Cl.[Fe],-194.65042114257812
Cl.[Zn],-148.2630615234375
Cl.Cl,-265.16033935546875
O.[Ni].[Pt],-224.38731384277344
O.[Pd].[Zn],-186.16217041015625
Cl.[Ni],-227.5536651611328
[Pt].[Pt].[Pt].[Pt].[Pt],-212.54486083984375
Cl,-111.45143127441406
O.[Pt],-185.93019104003906
[Pt],-224.4398193359375
Cl.O.[Ti],-195.0296630859375
Cl.Cl,-193.78164672851562
Cl.[Ti],-184.68731689453125
Cl,-187.55763244628906
[Pt],-204.874267578125
[Ti].[Ti].[Ti],-196.40762329101562
[Hg].[NaH],-142.1581268310547
[Ni].[Ti].[Ti],-167.2265167236328
Cl.[Cu].[Ti],-211.60165405273438
O.[NaH].[Pt],-280.2528076171875
Cl.Cl.[Zn],-197.74114990234375
Cl,-236.9874267578125
C,-241.3456573486328
[Zn],-169.58285522460938
Cl.[Ti],-175.46958923339844
Cl.[Ti],-289.69451904296875
Cl.[Pd].[Pt],-157.1500244140625
Cl.[Pd],-158.72975158691406
I.[Zn].[Zn].[Zn],-108.05667877197266
Cl.[Ti],-194.48243713378906
Cl.I.[Pt],-306.79107666015625
[Pt].[Pt],-156.38623046875
Br,-240.47247314453125
Cl.[Pt].[Pt].[Pt],-219.18682861328125
[Cu].[Ti],-270.56231689453125
Cl.[Zn],-166.47610473632812
[NaH].[Pd],-204.89193725585938
I.[Cu],-121.8279800415039
[Pt],-194.733154296875
Cl.Cl.[Pt],-206.74356079101562
Br.Cl.[Zn],-247.7889404296875
[Zn].[Zn].[Zn],-196.55850219726562
Cl.Cl,-175.02207946777344
Cl.Cl,-193.78164672851562
Cl.I,-222.11874389648438
[Pt],-224.4398193359375
Cl.[Zn],-129.62025451660156
[Pd].[Zn],-185.01773071289062
Cl,-268.35186767578125
Cl.[Ti],-184.68731689453125
Cl,-310.65484619140625
[Ti],-288.16790771484375
[Pt],-224.4398193359375
[Ti].[Zn],-267.5697937011719
[Pt].[Pt],-303.2979736328125
Cl.[Fe],-194.65042114257812
Cl,-247.43661499023438
Cl.[Ni].[Pt],-176.8701629638672
[Pt],-184.56185913085938
Cl.[Cu].[Ti].[Zn],-162.07772827148438
Cl.[Ni].[Ti],-229.76589965820312
Cl.Cl,-193.78164672851562
Cl.Cl.[Zn],-218.11253356933594
[Ti].[Ti],-298.8511962890625
Cl.Cl.[Ni],-270.67364501953125
Cl.[Zn],-224.89547729492188
Cl.[Ti],-204.3333740234375
Cl.I,-145.34080505371094
[Cu].[Os].[Pt],-197.70309448242188
Cl.I.O,-191.79681396484375
Cl.I.[Ti],-143.32406616210938
Cl.Cl,-156.80117797851562
[Zn],-304.7990417480469
[Ni].[Ti],-176.0072021484375
Cl.[Ni].[Ti],-199.15289306640625
[Pt],-204.874267578125
Cl.[Fe],-194.65042114257812
Cl.[Zn],-129.62025451660156
O.[Os].[Ti].[Ti].[Ti],-219.5183563232422
Cl.[Pd].[Pt],-230.4510040283203
Cl.[NaH].[Ti],-173.54238891601562
Cl.Cl,-165.72694396972656
Cl.Cl,-147.56588745117188
Cl.[Cu].[Pt],-189.79623413085938
Br.Cl.I,-182.55401611328125
Cl.Cl.[Zn],-207.9510955810547
I.[Cu],-216.35943603515625
Cl.Cl.[Pt],-268.3367919921875
[Pt].[Ti],-199.575439453125
Cl.O.[Pt].[Pt],-209.8055419921875
Cl.[Pt],-181.63064575195312
Cl,-197.21023559570312
[Fe].[Fe],-192.59373474121094
Cl.Cl.[Ni].[Ti],-182.12847900390625
Cl.Cl.[Pt],-247.84475708007812
[Cu].[Cu].[Ti],-172.99205017089844
Cl,-247.43661499023438
[Ni],-222.7884521484375
Cl.[Cu].[Ti],-191.162109375
[Pt],-145.7165985107422
[Ti],-195.74600219726562
Cl.[Pt].[Pt].[Ti],-261.7424621582031
Cl.[Ti].[Ti].[Ti],-147.0146484375
I.[Ru],-345.43353271484375
[Pt].[Pt],-165.92825317382812
I.[Cu],-196.08975219726562
Cl,-226.2860107421875
[Ti],-195.74600219726562
Cl.I,-145.34080505371094
[Cu].[Ti],-169.17218017578125
Cl.Cl,-203.0465087890625
[Pt],-184.56185913085938
Cl.O.O,-139.66778564453125
Cl.[Ti].[Zn],-166.10269165039062
O.[Pt].[Pt],-239.24118041992188
O.[Cu].[Pt],-185.37545776367188
I.O.[Cu],-195.10523986816406
[Pt],-204.874267578125
Cl.Cl.[Ti],-146.03646850585938
O.[Ti].[Ti],-244.90306091308594
Cl.Cl.[Ti],-177.440673828125
[Ti],-166.86782836914062
C,-191.89324951171875
Cl.[Ti],-225.02297973632812
I,-307.7021484375
Cl.[Ti].[Ti],-197.245849609375
Cl.I.[Pt],-182.15249633789062
[NaH].[Pt],-281.6341247558594
O.O,-176.93466186523438
Br.I,-185.74978637695312
[Hg].[Ni],-247.771728515625
Cl.[Zn],-204.25323486328125
[Ti].[Zn].[Zn],-155.3093719482422
C,-221.68368530273438
[Pt].[Pt].[Ti],-163.5421142578125
Cl.[Ti],-148.06777954101562
